Time	Open	High	Low	Close	Volume
2017-01-10 00:00:00	115.986	116.343	115.198	115.87	248989	6
2017-01-11 00:00:00	115.871	116.87	114.246	115.094	297729	4
2017-01-12 00:00:00	115.096	115.235	113.757	114.671	302618	6
2017-01-13 00:00:00	114.68	115.445	114.168	114.43	261884	9
2017-01-15 00:00:00	114.314	114.471	114.095	114.223	9503	33
2017-01-16 00:00:00	114.221	114.454	113.624	114.159	183740	4
2017-01-17 00:00:00	114.163	114.282	112.568	112.892	299180	7
2017-01-18 00:00:00	112.897	114.841	112.642	114.711	265541	6
2017-01-19 00:00:00	114.712	115.621	114.401	114.938	296479	7
2017-01-20 00:00:00	114.937	115.384	114.211	114.592	277094	7
2017-01-22 00:00:00	114.254	114.422	113.759	113.807	12407	53
2017-01-23 00:00:00	113.808	114.075	112.523	112.784	278475	6
2017-01-24 00:00:00	112.792	113.988	112.555	113.864	231827	7
2017-01-25 00:00:00	113.864	113.982	113.037	113.272	249642	5
2017-01-26 00:00:00	113.27	114.859	113.05	114.421	250404	5
2017-01-27 00:00:00	114.423	115.376	114.391	115.139	220985	6
2017-01-29 00:00:00	114.745	114.949	114.572	114.651	10553	29
2017-01-30 00:00:00	114.651	114.935	113.453	113.683	231325	7
2017-01-31 00:00:00	113.68	113.964	112.08	112.774	298576	5
2017-02-01 00:00:00	112.774	113.952	112.745	113.296	262268	7
2017-02-02 00:00:00	113.294	113.298	112.053	112.811	255939	7
2017-02-03 00:00:00	112.812	113.467	112.317	112.551	231019	6
2017-02-05 00:00:00	112.438	112.704	112.436	112.646	8215	67
2017-02-06 00:00:00	112.644	112.775	111.623	111.828	221944	6
2017-02-07 00:00:00	111.828	112.579	111.594	112.379	217324	5
2017-02-08 00:00:00	112.382	112.544	111.63	111.968	217049	5
2017-02-09 00:00:00	111.968	113.47	111.885	113.429	205932	6
2017-02-10 00:00:00	113.429	113.857	112.86	113.169	206109	5
2017-02-12 00:00:00	113.512	113.968	113.453	113.928	8210	88
2017-02-13 00:00:00	113.928	114.167	113.438	113.684	188686	5
2017-02-14 00:00:00	113.683	114.499	113.25	114.286	204679	5
2017-02-15 00:00:00	114.287	114.957	113.865	114.125	210167	6
2017-02-16 00:00:00	114.128	114.163	113.082	113.32	225149	6
2017-02-17 00:00:00	113.323	113.502	112.618	112.793	190831	5
2017-02-19 00:00:00	112.88	112.986	112.792	112.917	6196	21
2017-02-20 00:00:00	112.92	113.297	112.836	113.272	118970	6
2017-02-21 00:00:00	113.269	113.778	113.24	113.671	165302	6
2017-02-22 00:00:00	113.672	113.679	112.907	113.41	201035	4
2017-02-23 00:00:00	113.412	113.424	112.552	112.696	174854	4
2017-02-24 00:00:00	112.695	112.956	111.936	112.083	171524	4
2017-02-26 00:00:00	112.127	112.316	112.127	112.18	10144	59
2017-02-27 00:00:00	112.184	112.841	111.919	112.746	172592	7
2017-02-28 00:00:00	112.746	113.114	111.69	113.095	204377	4
2017-03-01 00:00:00	113.096	114.144	112.766	114.118	237718	4
2017-03-02 00:00:00	114.116	114.593	113.828	114.354	183764	4
2017-03-03 00:00:00	114.354	114.748	113.81	113.995	193988	4
2017-03-05 00:00:00	113.883	114.133	113.798	113.817	6422	39
2017-03-06 00:00:00	113.813	114.101	113.559	113.903	155562	4
2017-03-07 00:00:00	113.906	114.154	113.73	113.921	141964	4
2017-03-08 00:00:00	113.922	114.75	113.609	114.412	180580	3
2017-03-09 00:00:00	114.412	115.192	114.365	115.142	207113	4
2017-03-10 00:00:00	115.142	115.504	114.656	114.724	188440	4
2017-03-12 00:00:00	114.702	114.882	114.68	114.757	5840	77
2017-03-13 00:00:00	114.757	114.978	114.483	114.915	156010	4
2017-03-14 00:00:00	114.915	115.193	114.519	114.657	158402	4
2017-03-15 00:00:00	114.658	114.884	113.175	113.388	191833	3
2017-03-16 00:00:00	113.388	113.539	112.905	113.349	203607	4
2017-03-17 00:00:00	113.354	113.494	112.564	112.663	142993	3
2017-03-19 00:00:00	112.662	112.756	112.587	112.679	6342	77
2017-03-20 00:00:00	112.679	112.898	112.439	112.562	138111	3
2017-03-21 00:00:00	112.564	112.866	111.433	111.534	218714	4
2017-03-22 00:00:00	111.534	111.769	110.733	111.371	235364	4
2017-03-23 00:00:00	111.37	111.579	110.628	110.993	249987	4
2017-03-24 00:00:00	110.996	111.481	110.627	111.303	197125	4
2017-03-26 00:00:00	110.897	111.046	110.418	110.553	19006	37
2017-03-27 00:00:00	110.552	110.827	110.109	110.765	193042	5
2017-03-28 00:00:00	110.764	111.242	110.179	111.228	184660	3
2017-03-29 00:00:00	111.228	111.315	110.717	111.149	187311	4
2017-03-30 00:00:00	111.149	111.943	110.942	111.738	191701	3
2017-03-31 00:00:00	111.737	112.197	111.242	111.379	193642	4
2017-04-02 00:00:00	111.364	111.501	111.223	111.273	7987	127
2017-04-03 00:00:00	111.271	111.589	110.683	110.683	184146	4
2017-04-04 00:00:00	110.684	110.911	110.27	110.846	197180	4
2017-04-05 00:00:00	110.847	111.454	110.359	110.395	222175	4
2017-04-06 00:00:00	110.394	111.141	110.29	110.888	212430	4
2017-04-07 00:00:00	110.886	111.366	110.133	111.068	261282	4
2017-04-09 00:00:00	111.034	111.361	111.008	111.22	10557	50
2017-04-10 00:00:00	111.219	111.58	110.659	110.691	168672	4
2017-04-11 00:00:00	110.69	110.847	109.535	109.56	206777	4
2017-04-12 00:00:00	109.559	109.867	108.844	108.89	244863	4
2017-04-13 00:00:00	108.889	109.394	108.725	109.114	195956	3
2017-04-14 00:00:00	109.114	109.224	108.548	108.567	75960	9
2017-04-16 00:00:00	108.696	108.814	108.238	108.309	17684	97
2017-04-17 00:00:00	108.312	109.169	108.132	109.128	128571	5
2017-04-18 00:00:00	109.127	109.219	108.322	108.542	189106	3
2017-04-19 00:00:00	108.542	109.181	108.413	108.83	180893	3
2017-04-20 00:00:00	108.832	109.487	108.719	109.382	179980	4
2017-04-21 00:00:00	109.384	109.392	108.881	109.072	161387	5
2017-04-23 00:00:00	110.521	110.531	109.936	110.025	23900	61
2017-04-24 00:00:00	110.022	110.347	109.594	109.63	188480	5
2017-04-25 00:00:00	109.629	111.187	109.626	111.076	189269	4
2017-04-26 00:00:00	111.076	111.778	110.873	111.175	228049	5
2017-04-27 00:00:00	111.176	111.599	111.043	111.218	186201	4
2017-04-28 00:00:00	111.219	111.718	111.071	111.498	161169	4
2017-04-30 00:00:00	111.241	111.459	111.205	111.31	7561	100
2017-05-01 00:00:00	111.31	111.943	111.3	111.82	116258	4
2017-05-02 00:00:00	111.822	112.304	111.816	111.974	139835	4
2017-05-03 00:00:00	111.973	112.828	111.969	112.8	140218	5
2017-05-04 00:00:00	112.798	113.049	112.318	112.547	158009	4
2017-05-05 00:00:00	112.545	112.804	112.088	112.686	160967	4
2017-05-07 00:00:00	112.912	112.958	112.622	112.661	14656	42
2017-05-08 00:00:00	112.661	113.295	112.396	113.22	162236	4
2017-05-09 00:00:00	113.221	114.328	113.134	113.699	165767	4
2017-05-10 00:00:00	113.697	114.37	113.649	114.335	167268	4
2017-05-11 00:00:00	114.335	114.347	113.458	113.82	159028	4
2017-05-12 00:00:00	113.822	113.952	113.199	113.342	146193	4
2017-05-14 00:00:00	113.132	113.349	113.123	113.265	9338	34
2017-05-15 00:00:00	113.265	113.851	113.234	113.645	136737	4
2017-05-16 00:00:00	113.643	113.771	112.622	112.689	162786	4
2017-05-17 00:00:00	112.689	112.732	110.53	111.063	230551	4
2017-05-18 00:00:00	111.063	111.739	110.237	111.435	262134	5
2017-05-19 00:00:00	111.433	111.697	111.041	111.247	186245	5
2017-05-21 00:00:00	110.981	111.329	110.981	111.283	9017	74
2017-05-22 00:00:00	111.284	111.606	110.862	110.903	164240	4
2017-05-23 00:00:00	110.903	111.992	110.903	111.959	194181	4
2017-05-24 00:00:00	111.955	112.127	111.48	111.541	183160	4
2017-05-25 00:00:00	111.543	111.951	111.511	111.741	165098	4
2017-05-26 00:00:00	111.743	111.805	110.878	111.312	141068	3
2017-05-28 00:00:00	111.205	111.324	111.166	111.252	8508	91
2017-05-29 00:00:00	111.254	111.469	111.163	111.19	91701	3
2017-05-30 00:00:00	111.192	111.238	110.665	110.839	144788	3
2017-05-31 00:00:00	110.842	111.226	110.484	110.8	158560	3
2017-06-01 00:00:00	110.796	111.482	110.771	111.443	145672	3
2017-06-02 00:00:00	111.443	111.711	110.331	110.37	137176	3
2017-06-04 00:00:00	110.341	110.556	110.341	110.469	8182	113
2017-06-05 00:00:00	110.466	110.731	110.309	110.392	106864	4
2017-06-06 00:00:00	110.394	110.445	109.227	109.499	158030	3
2017-06-07 00:00:00	109.496	109.919	109.116	109.917	151127	3
2017-06-08 00:00:00	109.918	110.384	109.38	109.874	164436	3
2017-06-09 00:00:00	109.873	110.81	109.867	110.329	152939	4
2017-06-11 00:00:00	110.298	110.439	110.276	110.309	5125	47
2017-06-12 00:00:00	110.31	110.339	109.633	109.929	149653	4
2017-06-13 00:00:00	109.93	110.271	109.914	110.067	120180	2
2017-06-14 00:00:00	110.069	110.342	108.814	109.446	187282	4
2017-06-15 00:00:00	109.442	110.995	109.396	110.995	177881	3
2017-06-16 00:00:00	110.993	111.417	110.646	110.857	148326	3
2017-06-18 00:00:00	110.869	110.98	110.731	110.973	7435	77
2017-06-19 00:00:00	110.97	111.741	110.909	111.696	144887	3
2017-06-20 00:00:00	111.697	111.787	111.27	111.338	153532	4
2017-06-21 00:00:00	111.337	111.739	111.068	111.327	180089	3
2017-06-22 00:00:00	111.33	111.446	110.95	111.296	166816	4
2017-06-23 00:00:00	111.296	111.43	111.155	111.264	124752	3
2017-06-25 00:00:00	111.103	111.323	111.103	111.237	5435	90
2017-06-26 00:00:00	111.236	111.945	111.213	111.87	138630	2
2017-06-27 00:00:00	111.87	112.465	111.461	112.196	174498	3
2017-06-28 00:00:00	112.196	112.415	111.83	112.354	198284	3
2017-06-29 00:00:00	112.35	112.925	111.812	111.995	206553	3
2017-06-30 00:00:00	111.997	112.606	111.733	112.352	167751	4
2017-07-02 00:00:00	112.058	112.387	112.058	112.244	7747	47
2017-07-03 00:00:00	112.241	113.471	112.197	113.384	146701	4
2017-07-04 00:00:00	113.387	113.391	112.74	112.966	131182	3
2017-07-05 00:00:00	112.968	113.686	112.825	113.199	160254	3
2017-07-06 00:00:00	113.201	113.469	112.886	113.154	160887	2
2017-07-07 00:00:00	113.153	114.179	113.153	113.894	149469	3
2017-07-09 00:00:00	113.863	114.064	113.858	113.972	8081	38
2017-07-10 00:00:00	113.971	114.301	113.907	114.062	121510	4
2017-07-11 00:00:00	114.062	114.494	113.718	113.748	335260	3
2017-07-12 00:00:00	113.747	113.804	112.926	113.327	170785	4
2017-07-13 00:00:00	113.325	113.527	112.86	113.422	168188	3
2017-07-14 00:00:00	113.424	113.576	112.26	112.519	161600	3
2017-07-16 00:00:00	112.442	112.62	112.398	112.41	10019	32
2017-07-17 00:00:00	112.414	112.867	112.328	112.602	167040	4
2017-07-18 00:00:00	112.601	112.622	111.686	111.992	188394	3
2017-07-19 00:00:00	111.993	112.231	111.554	111.883	195355	3
2017-07-20 00:00:00	111.883	112.418	111.477	111.89	199397	3
2017-07-21 00:00:00	111.89	112.077	111.012	111.121	152857	3
2017-07-23 00:00:00	111.101	111.2	110.922	110.932	9307	29
2017-07-24 00:00:00	110.934	111.317	110.622	111.235	155932	4
2017-07-25 00:00:00	111.24	112.029	110.828	112.009	181493	4
2017-07-26 00:00:00	112.012	112.199	111.052	111.157	199179	4
2017-07-27 00:00:00	111.156	111.711	110.781	111.092	243544	4
2017-07-28 00:00:00	111.09	111.288	110.548	110.69	178801	4
2017-07-30 00:00:00	110.629	110.675	110.473	110.505	10846	72
2017-07-31 00:00:00	110.505	110.774	110.211	110.356	175778	4
2017-08-01 00:00:00	110.358	110.588	109.919	110.438	198775	2
2017-08-02 00:00:00	110.438	110.984	110.283	110.757	202680	4
2017-08-03 00:00:00	110.755	110.824	109.845	109.889	180204	4
2017-08-04 00:00:00	109.888	111.048	109.847	110.662	155523	4
2017-08-06 00:00:00	110.707	110.849	110.694	110.812	15136	16
2017-08-07 00:00:00	110.81	110.919	110.645	110.763	135744	4
2017-08-08 00:00:00	110.766	110.829	110.065	110.103	137676	4
2017-08-09 00:00:00	110.105	110.168	109.559	110.037	405841	4
2017-08-10 00:00:00	110.036	110.179	109.083	109.096	181303	3
2017-08-11 00:00:00	109.096	109.401	108.729	109.168	170268	4
2017-08-13 00:00:00	109.155	109.257	109.049	109.257	10765	34
2017-08-14 00:00:00	109.258	109.958	109.203	109.934	163094	4
2017-08-15 00:00:00	109.936	110.848	109.925	110.592	168014	3
2017-08-16 00:00:00	110.595	110.948	109.981	109.999	165033	5
2017-08-17 00:00:00	109.997	110.369	109.295	109.336	206102	5
2017-08-18 00:00:00	109.337	109.599	108.602	109.183	195953	4
2017-08-20 00:00:00	109.343	109.423	109.249	109.331	8539	42
2017-08-21 00:00:00	109.331	109.374	108.637	108.998	159059	4
2017-08-22 00:00:00	109	109.755	108.999	109.731	139906	4
2017-08-23 00:00:00	109.734	109.824	108.847	108.898	168486	3
2017-08-24 00:00:00	108.898	109.613	108.898	109.517	163160	4
2017-08-25 00:00:00	109.52	109.842	109.113	109.337	168187	4
2017-08-27 00:00:00	109.163	109.349	109.163	109.339	9265	56
2017-08-28 00:00:00	109.338	109.413	108.334	108.727	145221	4
2017-08-29 00:00:00	108.727	109.899	108.266	109.768	235200	4
2017-08-30 00:00:00	109.772	110.507	109.669	110.469	192454	3
2017-08-31 00:00:00	110.467	110.67	109.879	110.131	185867	4
2017-09-01 00:00:00	110.132	110.488	109.563	110.239	167455	4
2017-09-03 00:00:00	109.506	109.896	109.499	109.807	11332	48
2017-09-04 00:00:00	109.807	109.934	109.383	109.806	112740	4
2017-09-05 00:00:00	109.805	109.805	108.512	108.606	175384	4
2017-09-06 00:00:00	108.605	109.396	108.453	109.159	170325	4
2017-09-07 00:00:00	109.159	109.219	108.047	108.282	187071	4
2017-09-08 00:00:00	108.27	108.485	107.318	107.842	186300	5
2017-09-10 00:00:00	108.156	108.491	108.126	108.243	13012	56
2017-09-11 00:00:00	108.245	109.507	108.214	109.4	157688	4
2017-09-12 00:00:00	109.404	110.291	109.289	110.229	166478	4
2017-09-13 00:00:00	110.233	110.689	109.905	110.497	155638	4
2017-09-14 00:00:00	110.5	111.039	109.55	109.939	176025	3
2017-09-15 00:00:00	109.939	111.334	109.902	110.826	174287	3
2017-09-17 00:00:00	111.055	111.237	110.996	111.177	7141	63
2017-09-18 00:00:00	111.178	111.662	111.13	111.486	152323	3
2017-09-19 00:00:00	111.485	111.88	111.203	111.587	176267	4
2017-09-20 00:00:00	111.588	112.577	111.106	112.547	224222	5
2017-09-21 00:00:00	112.55	112.715	112.136	112.454	290749	3
2017-09-22 00:00:00	112.457	112.553	111.653	111.988	187223	3
2017-09-24 00:00:00	112.138	112.479	112.117	112.444	19191	51
2017-09-25 00:00:00	112.443	112.528	111.475	111.736	183752	3
2017-09-26 00:00:00	111.735	112.476	111.498	112.385	172266	3
2017-09-27 00:00:00	112.387	113.257	112.271	112.886	200098	3
2017-09-28 00:00:00	112.885	113.208	112.252	112.479	194101	4
2017-09-29 00:00:00	112.477	112.735	112.213	112.471	189903	3
2017-10-01 00:00:00	112.642	112.699	112.451	112.656	6848	37
2017-10-02 00:00:00	112.657	113.058	112.532	112.775	159776	3
2017-10-03 00:00:00	112.774	113.195	112.667	112.853	162151	3
2017-10-04 00:00:00	112.853	112.937	112.323	112.82	170689	3
2017-10-05 00:00:00	112.819	112.919	112.414	112.789	155710	3
2017-10-06 00:00:00	112.788	113.438	112.606	112.614	167686	4
2017-10-08 00:00:00	112.565	112.674	112.33	112.544	8340	51
2017-10-09 00:00:00	112.542	112.745	112.508	112.675	110238	4
2017-10-10 00:00:00	112.676	112.828	111.99	112.354	153990	3
2017-10-11 00:00:00	112.353	112.584	112.08	112.443	155761	3
2017-10-12 00:00:00	112.442	112.463	112.125	112.239	164227	3
2017-10-13 00:00:00	112.239	112.262	111.686	111.825	150062	4
2017-10-15 00:00:00	111.751	111.976	111.751	111.874	6531	33
2017-10-16 00:00:00	111.876	112.289	111.653	112.182	142794	4
2017-10-17 00:00:00	112.184	112.478	112.037	112.213	144210	3
2017-10-18 00:00:00	112.212	113.092	112.133	113.009	151104	4
2017-10-19 00:00:00	113.016	113.147	112.292	112.678	169276	4
2017-10-20 00:00:00	112.679	113.569	112.605	113.511	163130	3
2017-10-22 00:00:00	113.864	114.099	113.788	114.058	12965	21
2017-10-23 00:00:00	114.056	114.074	113.244	113.334	155943	3
2017-10-24 00:00:00	113.334	114.023	113.248	113.943	163877	3
2017-10-25 00:00:00	113.944	114.242	113.481	113.58	193041	3
2017-10-26 00:00:00	113.58	114.15	113.341	114.117	165301	3
2017-10-27 00:00:00	114.125	114.45	113.644	113.673	160419	3
2017-10-29 00:00:00	113.718	113.805	113.678	113.723	8222	30
2017-10-30 00:00:00	113.723	113.835	112.982	113.013	138108	4
2017-10-31 00:00:00	113.014	113.731	112.955	113.653	146140	5
2017-11-01 00:00:00	113.652	114.28	113.629	114.17	164653	2
2017-11-02 00:00:00	114.178	114.216	113.537	114.017	173197	3
2017-11-03 00:00:00	114.015	114.427	113.632	114.05	118687	3
2017-11-05 00:00:00	114.002	114.207	113.999	114.169	10425	44
2017-11-06 00:00:00	114.17	114.735	113.696	113.772	149465	4
2017-11-07 00:00:00	113.77	114.339	113.655	113.747	149354	3
2017-11-08 00:00:00	113.749	113.973	113.393	113.916	131605	3
2017-11-09 00:00:00	113.916	114.068	113.091	113.362	187684	4
2017-11-10 00:00:00	113.356	113.635	113.22	113.495	138181	3
2017-11-12 00:00:00	113.433	113.707	113.433	113.696	10134	108
2017-11-13 00:00:00	113.697	113.714	113.244	113.605	118409	3
2017-11-14 00:00:00	113.606	113.91	113.308	113.416	135358	3
2017-11-15 00:00:00	113.418	113.496	112.478	112.766	183908	3
2017-11-16 00:00:00	112.765	113.33	112.734	113.046	143456	4
2017-11-17 00:00:00	113.047	113.049	111.945	112.072	153550	3
2017-11-19 00:00:00	112.111	112.195	111.884	112.019	14804	34
2017-11-20 00:00:00	112.023	112.719	111.947	112.555	152864	4
2017-11-21 00:00:00	112.554	112.703	112.176	112.338	148624	3
2017-11-22 00:00:00	112.338	112.352	111.141	111.283	152376	3
2017-11-23 00:00:00	111.282	111.378	111.069	111.258	104304	4
2017-11-24 00:00:00	111.26	111.623	111.253	111.502	121625	3
2017-11-26 00:00:00	111.502	111.692	111.477	111.662	8274	18
2017-11-27 00:00:00	111.661	111.661	110.841	111.137	154645	3
2017-11-28 00:00:00	111.137	111.658	110.93	111.631	191790	3
2017-11-29 00:00:00	111.628	112.148	111.375	112.008	180696	4
2017-11-30 00:00:00	112.007	112.694	111.735	112.588	177456	4
2017-12-01 00:00:00	112.587	112.873	111.408	112.176	224787	3
2017-12-03 00:00:00	112.76	112.895	112.649	112.892	17913	32
2017-12-04 00:00:00	112.89	113.089	112.364	112.493	201201	5
2017-12-05 00:00:00	112.495	112.865	112.378	112.467	175703	4
2017-12-06 00:00:00	112.466	112.531	111.993	112.308	191694	4
2017-12-07 00:00:00	112.309	113.212	112.309	113.203	167689	3
2017-12-08 00:00:00	113.203	113.589	113.11	113.461	131990	3
2017-12-10 00:00:00	113.52	113.628	113.509	113.564	14373	16
2017-12-11 00:00:00	113.561	113.688	113.242	113.547	121872	4
2017-12-12 00:00:00	113.547	113.75	113.37	113.535	117865	4
2017-12-13 00:00:00	113.534	113.536	112.459	112.767	156123	4
2017-12-14 00:00:00	112.766	112.88	112.066	112.393	153014	3
2017-12-15 00:00:00	112.394	112.742	112.03	112.585	142584	4
2017-12-17 00:00:00	112.725	112.745	112.398	112.726	14270	5
2017-12-18 00:00:00	112.726	112.829	112.309	112.575	143060	2
2017-12-19 00:00:00	112.576	113.078	112.511	113.004	122064	3
2017-12-20 00:00:00	112.999	113.465	112.856	113.248	132698	4
2017-12-21 00:00:00	113.254	113.635	113.199	113.318	118149	4
2017-12-22 00:00:00	113.316	113.448	113.252	113.26	104367	4
2017-12-24 00:00:00	113.251	113.318	113.23	113.305	210	60
2017-12-25 00:00:00	113.306	113.35	113.219	113.307	8008	10
2017-12-26 00:00:00	113.309	113.352	113.119	113.21	79799	5
2017-12-27 00:00:00	113.21	113.379	113.123	113.217	124907	3
2017-12-28 00:00:00	113.217	113.265	112.664	112.877	109320	3
2017-12-29 00:00:00	112.877	112.969	112.472	112.658	103976	4
2018-01-01 00:00:00	112.594	112.789	112.57	112.773	11498	73
2018-01-02 00:00:00	112.775	112.79	112.055	112.254	111821	3
2018-01-03 00:00:00	112.253	112.623	112.19	112.607	105252	4
2018-01-04 00:00:00	112.61	112.864	112.488	112.801	119405	3
2018-01-05 00:00:00	112.801	113.308	112.722	113.027	117236	3
2018-01-07 00:00:00	113.131	113.18	113.01	113.159	8576	25
2018-01-08 00:00:00	113.16	113.386	112.881	113.148	98523	3
2018-01-09 00:00:00	113.147	113.179	112.365	112.777	127798	3
2018-01-10 00:00:00	112.777	112.784	111.269	111.46	159626	2
2018-01-11 00:00:00	111.459	111.875	111.044	111.286	151842	3
2018-01-12 00:00:00	111.286	111.694	110.913	111.018	157908	3
2018-01-14 00:00:00	111.076	111.166	110.976	111.141	8787	25
2018-01-15 00:00:00	111.141	111.183	110.327	110.618	142050	4
2018-01-16 00:00:00	110.616	110.981	110.246	110.393	161110	3
2018-01-17 00:00:00	110.395	111.392	110.191	111.354	179923	3
2018-01-18 00:00:00	111.353	111.482	110.691	111.04	160738	3
2018-01-19 00:00:00	111.037	111.129	110.491	110.817	157869	4
2018-01-21 00:00:00	110.576	110.806	110.501	110.687	11977	28
2018-01-22 00:00:00	110.689	111.223	110.593	110.981	139303	3
2018-01-23 00:00:00	110.982	111.175	110.063	110.124	170991	4
2018-01-24 00:00:00	110.124	110.297	108.966	109.32	195800	5
2018-01-25 00:00:00	109.324	109.718	108.499	109.671	249461	4
2018-01-26 00:00:00	109.674	109.771	108.283	108.606	227403	4
2018-01-28 00:00:00	108.699	108.783	108.592	108.606	16202	35
2018-01-29 00:00:00	108.608	109.202	108.51	108.943	188015	5
2018-01-30 00:00:00	108.944	109.202	108.412	108.741	220575	4
2018-01-31 00:00:00	108.748	109.444	108.596	109.194	212954	4
2018-02-01 00:00:00	109.193	109.749	109.094	109.397	199245	5
2018-02-02 00:00:00	109.398	110.482	109.28	110.137	223365	4
2018-02-04 00:00:00	110.195	110.289	110.021	110.036	32789	18
2018-02-05 00:00:00	110.034	110.264	108.99	109.053	239133	5
2018-02-06 00:00:00	109.051	109.71	108.455	109.627	355216	6
2018-02-07 00:00:00	109.631	109.701	108.919	109.154	249937	4
2018-02-08 00:00:00	109.154	109.782	108.492	108.555	289151	4
2018-02-09 00:00:00	108.558	109.309	108.045	108.782	311328	4
2018-02-11 00:00:00	108.857	108.889	108.702	108.8	8999	24
2018-02-12 00:00:00	108.801	108.809	108.436	108.719	193988	4
2018-02-13 00:00:00	108.718	108.767	107.409	107.766	216877	5
2018-02-14 00:00:00	107.764	107.901	106.42	106.548	253736	4
2018-02-15 00:00:00	106.545	106.888	106.023	106.104	231402	5
2018-02-16 00:00:00	106.104	106.398	105.55	106.206	207663	4
2018-02-18 00:00:00	106.316	106.366	106.135	106.267	11975	38
2018-02-19 00:00:00	106.268	106.737	106.095	106.717	132424	4
2018-02-20 00:00:00	106.719	107.394	106.642	107.393	170832	4
2018-02-21 00:00:00	107.393	107.902	107.286	107.577	199710	4
2018-02-22 00:00:00	107.578	107.762	106.595	106.838	250912	5
2018-02-23 00:00:00	106.838	107.132	106.512	106.866	142480	3
2018-02-25 00:00:00	107.181	107.181	106.909	107.076	12607	28
2018-02-26 00:00:00	107.075	107.088	106.375	107.069	165520	5
2018-02-27 00:00:00	107.069	107.674	106.785	107.427	174471	4
2018-02-28 00:00:00	107.429	107.526	106.565	106.634	165368	4
2018-03-01 00:00:00	106.635	107.202	106.074	106.17	221057	4
2018-03-02 00:00:00	106.17	106.293	105.25	105.718	200343	4
2018-03-04 00:00:00	105.48	105.675	105.435	105.563	13134	77
2018-03-05 00:00:00	105.564	106.279	105.349	106.256	190655	4
2018-03-06 00:00:00	106.257	106.461	105.454	105.578	197310	4
2018-03-07 00:00:00	105.579	106.225	105.505	106.181	203133	4
2018-03-08 00:00:00	106.179	106.438	105.891	106.42	169913	3
2018-03-09 00:00:00	106.415	107.049	106.35	106.806	193530	5
2018-03-11 00:00:00	106.68	106.97	106.613	106.901	6734	55
2018-03-12 00:00:00	106.901	106.972	106.26	106.288	178938	3
2018-03-13 00:00:00	106.294	107.291	106.252	106.527	185091	5
2018-03-14 00:00:00	106.534	106.748	106.065	106.162	167339	4
2018-03-15 00:00:00	106.161	106.412	105.784	106.309	163124	4
2018-03-16 00:00:00	106.311	106.333	105.602	105.98	131744	4
2018-03-18 00:00:00	105.91	106.069	105.901	105.958	7243	23
2018-03-19 00:00:00	105.959	106.307	105.678	106.014	175325	4
2018-03-20 00:00:00	106.015	106.604	105.984	106.476	164507	4
2018-03-21 00:00:00	106.475	106.639	105.88	105.939	154198	4
2018-03-22 00:00:00	105.94	105.968	104.639	104.958	253165	4
2018-03-23 00:00:00	104.961	105.286	104.658	104.721	227878	3
2018-03-25 00:00:00	104.639	104.868	104.63	104.84	7783	53
2018-03-26 00:00:00	104.836	105.545	104.726	105.545	190129	5
2018-03-27 00:00:00	105.546	105.903	105.324	105.477	223598	4
2018-03-28 00:00:00	105.48	107.009	105.425	106.804	230829	5
2018-03-29 00:00:00	106.806	106.932	106.268	106.488	178059	4
2018-03-30 00:00:00	106.487	106.513	106.122	106.249	95605	12
2018-04-01 00:00:00	106.167	106.405	106.167	106.318	8193	113
2018-04-02 00:00:00	106.32	106.448	105.657	105.795	137903	5
2018-04-03 00:00:00	105.796	106.655	105.692	106.441	183269	4
2018-04-04 00:00:00	106.445	106.846	105.99	106.785	196939	4
2018-04-05 00:00:00	106.789	107.491	106.71	107.106	240068	3
2018-04-06 00:00:00	107.105	107.46	106.775	106.902	190161	5
2018-04-08 00:00:00	106.931	107.039	106.802	106.958	10189	61
2018-04-09 00:00:00	106.956	107.203	106.616	106.755	189427	5
2018-04-10 00:00:00	106.753	107.397	106.618	107.131	183635	4
2018-04-11 00:00:00	107.13	107.151	106.65	106.825	154415	4
2018-04-12 00:00:00	106.826	107.429	106.7	107.252	143656	4
2018-04-13 00:00:00	107.254	107.778	107.251	107.335	121384	4
2018-04-15 00:00:00	107.481	107.608	107.442	107.521	5790	77
2018-04-16 00:00:00	107.521	107.521	107.035	107.053	114630	3
2018-04-17 00:00:00	107.053	107.211	106.883	107.021	115094	4
2018-04-18 00:00:00	107.021	107.383	107.008	107.355	112999	3
2018-04-19 00:00:00	107.357	107.515	107.239	107.444	126833	4
2018-04-20 00:00:00	107.443	107.855	107.394	107.632	117898	3
2018-04-22 00:00:00	107.765	107.887	107.659	107.88	10765	53
2018-04-23 00:00:00	107.877	108.789	107.731	108.772	117148	4
2018-04-24 00:00:00	108.772	109.199	108.542	108.802	147418	4
2018-04-25 00:00:00	108.802	109.469	108.788	109.374	151768	4
2018-04-26 00:00:00	109.377	109.455	109.066	109.302	138566	4
2018-04-27 00:00:00	109.302	109.536	108.964	109.045	122529	4
2018-04-29 00:00:00	109.057	109.179	109.017	109.094	4660	37
2018-04-30 00:00:00	109.093	109.452	109.02	109.312	94501	4
2018-05-01 00:00:00	109.309	109.918	109.255	109.872	101148	4
2018-05-02 00:00:00	109.87	110.036	109.595	109.839	121517	3
2018-05-03 00:00:00	109.841	109.853	108.929	109.104	125172	4
2018-05-04 00:00:00	109.104	109.272	108.648	109.101	119075	4
