timestamp,LINAUSDT-GTCUSDT,LITUSDT-TLMUSDT,ONEUSDT-DENTUSDT,QTUMUSDT-STEEMUSDT,ICXUSDT-NKNUSDT,FLOWUSDT-OXTUSDT,AXSUSDT-DODOXUSDT,OGNUSDT-LUNA2USDT,KAVAUSDT-SKLUSDT,BCHUSDT-JTOUSDT,SNXUSDT-HFTUSDT,EOSUSDT-ZILUSDT
2024-07-28,-5.010057426411871,4.151272383250538,2.7123698622467263,2.58545857471181,0.7744038308098475,2.0801712911649086,3.848331790975203,-1.3747985759668004,2.104419012603395,4.895376267904734,2.214984087738434,3.497162643242339
2024-07-29,-5.0251241015974735,4.144098949494516,2.7557630598208878,2.6182901443869,0.750617854884448,2.0790801612024943,3.8007187170259114,-1.4017213901387466,2.12066425750379,4.944618656039332,2.218346073958331,3.5094708035451054
2024-07-30,-4.998701978261242,4.17909673345195,2.7202657888703348,2.6302999758998684,0.7327512901622943,2.1337313372188267,3.8185608786470118,-1.3850309370731186,2.040907877677593,4.938579378378293,2.2164448873468756,3.5248528897391465
2024-07-31,-4.983606621708336,4.174719735128377,2.721875306094052,2.6090890238530866,0.7211721237466415,2.199996272078579,3.753290728897902,-1.388128983571314,2.1018009661180774,4.933541353763973,2.2067230977028127,3.5770220785377758
2024-08-01,-4.994573271947944,4.1639786648948585,2.7257225780492877,2.621350260504215,0.7170623918002592,2.2467248789804115,3.8017462503544044,-1.4178015843655984,1.929956371856815,4.951150871254027,2.222372090426106,3.5286990231971953
2024-08-02,-4.947920982047238,4.189175467583794,2.718825274270168,2.604129370288748,0.7251199500660812,2.144421661411468,3.8105367538081216,-1.4242551233591134,1.9776971745176557,4.9668223670413045,2.223051939471662,3.5457786104732634
2024-08-03,-4.99247278974532,4.160072980195397,2.678961977038801,2.591333669698664,0.7353590293692545,2.109164643132042,3.8379571265066588,-1.469964642299862,2.038679411268072,5.025386007799259,2.252149704538536,3.5512235146231665
2024-08-04,-4.983575274237292,4.141849584511807,2.6829442799711334,2.6286343104078376,0.7450171999892277,2.1033934078966063,3.842039557093684,-1.4497086073493102,2.032616980108863,4.961019408664034,2.228255415928652,3.5514279420443104
2024-08-05,-5.147230920114293,4.146420117383062,2.66875241368784,2.6155763835086714,0.8004491751246587,2.1137104328017,3.803696549612418,-1.4644817806916808,2.1580447380665757,4.950586700948897,2.2399761921170174,3.584418219092254
2024-08-06,-5.084985573011522,4.177458765945157,2.6669229096783464,2.6099883217640576,0.7806947389366394,2.1081807182939682,3.8093566237135916,-1.4801871062432421,2.1584645875267245,4.90997080437421,2.2525347826291706,3.561028653562038
2024-08-07,-5.025673171460796,4.162402183263817,2.6435728963339153,2.6115182740475626,0.7931110290456176,2.075598248977025,3.8166289066056245,-1.483578875227933,2.222646481505478,4.893738920642295,2.2100725408130537,3.5680684446367406
2024-08-08,-5.049796924799962,4.2272292637268665,2.6351983527162144,2.6025251814125525,0.7869900086703205,2.094212011686493,3.785756544527872,-1.4607487896062576,2.2231060831933838,4.840966043580706,2.2266669389888114,3.5476930100733925
2024-08-09,-5.0161104739843445,4.24214184133726,2.6474792029016285,2.591465847039757,0.8090671079768603,2.0836380603918467,3.7973094907496407,-1.4410422249429884,2.2528412679954766,4.821966103516029,2.18009728127457,3.5385094971265842
2024-08-10,-5.021233425088079,4.2173824379410805,2.6442354502826806,2.556542137852753,0.7911601245873772,2.1008028298655486,3.8050526637659603,-1.519585955174062,2.268980762304354,4.891265098136931,2.177555953390324,3.534318180973581
2024-08-11,-5.03620369724537,4.259061232876659,2.640598458797186,2.5597852417023335,0.7685298501456677,2.0833887154701882,3.7919491641186918,-1.4752852088234523,2.2540698681105873,4.911212246728772,2.15838193602109,3.5541684999350283
2024-08-12,-5.046325660896168,4.249463452549394,2.674103807382621,2.5577553419076806,0.7467032850289073,2.1050370888687997,3.7973154521271146,-1.4578086553405785,2.250198504036953,4.944902376964311,2.181387818141843,3.5798456930898137
2024-08-13,-5.0335195879298436,4.249559638105146,2.6546868582308134,2.5695747333796564,0.763537375862152,2.081450727200736,3.807328289152398,-1.4332282929069908,2.269341849490198,4.941170178330756,2.189451231858844,3.5896244960185952
2024-08-14,-5.014567662513977,4.237555302011025,2.6497467052637864,2.6444924744867615,0.7553256196849882,2.087769702723645,3.7902691715249235,-1.4492081865304598,2.2660637563614836,4.91796269895345,2.196403406001209,3.615504351175867
2024-08-15,-5.029955508654038,4.245319960726234,2.634631266390481,2.613515579023965,0.796818881985887,2.1023638590499973,3.804159055675769,-1.4611389453824468,2.29636616747839,4.968111244850174,2.2146019660841216,3.607610504717156
2024-08-16,-4.991233588926324,4.214667950556639,2.6334583189463032,2.619651522472168,0.773216944876566,2.1002252952843543,3.8505961046904473,-1.4651692784383032,2.2641493630288556,4.975810463293891,2.2544033210774317,3.6245940014327327
2024-08-17,-5.034692862468257,4.135654195119406,2.63241278689659,2.586510788611351,0.7445246890197175,2.082824367683456,3.8014922445320973,-1.45732044238894,2.2359454154478495,4.962826151021991,2.2658058414907494,3.62159470730834
2024-08-18,-4.965550553342034,3.9239954721563657,2.6529657596613907,2.5787810377302587,0.7365320728803999,2.06161280750328,3.564742166604291,-1.41836895156706,2.231598456662284,4.980538477639033,2.21574897912618,3.6056770873070434
2024-08-19,-5.009850672635838,4.002920712303147,2.630179655583241,2.590438559738816,0.7302597621317193,2.0448066777784915,3.6881216108306516,-1.3949524238630053,2.232386035056181,4.964132781845912,2.200738523368697,3.576427577280468
2024-08-20,-5.005050915802355,3.9833891079949613,2.6431509546253222,2.596610034315999,0.706969203391145,2.0620119065445524,3.633369627070716,-1.4146738104097958,2.2734267910930557,4.940490984526995,2.1851528282400294,3.573951815053957
2024-08-21,-4.998383992315735,4.0326798849306185,2.6567569067146595,2.629994578036805,0.6630206570201023,2.056188691479244,3.6584455921981904,-1.3812460950163357,2.272105447761985,4.991014590951682,2.2323587365824995,3.5825097391312366
2024-08-22,-5.041154968384708,3.978371072411221,2.66554228363589,2.6357572583977538,0.6387072838483943,2.047835587116674,3.6858313455608247,-1.43262337302963,2.269291364894582,4.961676092266067,2.200541285871184,3.582077852082857
2024-08-23,-5.018105617461421,3.968015155108006,2.6994471931143025,2.634668193636497,0.5850194129407134,2.0306670160719693,3.634697478842478,-1.4132116687323735,2.2700509693996196,4.9088075217150635,2.231201918166509,3.5800654491614603
2024-08-24,-4.999168052080799,4.011002159349611,2.6990395075894993,2.6255718614338286,0.5613564324132068,2.0176392238298453,3.659453110254797,-1.4196352999667505,2.260384738503669,4.881677530871583,2.2281448497644845,3.5653074013921726
2024-08-25,-4.981159475963302,4.027906769127892,2.7179241156612033,2.6527583080030235,0.5921865742247281,2.0066457485538316,3.653439630015801,-1.5072964165176619,2.2644156199229215,4.88145930598905,2.215673489937771,3.5440821725851257
2024-08-26,-4.994634952749815,4.0522997861922,2.7092191083071917,2.6357668390376947,0.5678556101993542,2.0206449986669535,3.682078067623306,-1.4339488068253954,2.2838714333103463,4.893651751486894,2.26230507798748,3.584136889966582
2024-08-27,-4.9836397897542435,3.991052535123342,2.6904808012610264,2.656037855830804,0.6117675742915671,2.016415152248361,3.7079669164411975,-1.4458084886522982,2.2745371341026073,4.895811770991798,2.2343412420537514,3.5819722736518766
2024-08-28,-4.984789753765558,4.037678932253978,2.712208211250873,2.6363286246664366,0.609220692686399,1.9882102254503322,3.7093727426399408,-1.3565575583712592,2.287317620863257,4.914201283888963,2.234521976167793,3.599105365215815
2024-08-29,-4.994951935080704,4.07669962703338,2.675399431328181,2.6442443701915797,0.6141727453003258,2.0158980905054156,3.72341937159489,-1.4076414076776957,2.308290338263367,4.9200501270060615,2.2335334429259923,3.5727506785535788
2024-08-30,-5.006511576912393,4.083136550638864,2.6592600369327783,2.664100880970418,0.5864563552887807,2.0264805738847076,3.759653653220421,-1.358689095028002,2.3022675822753915,4.980308804720173,2.245694354878724,3.579978820322665
2024-08-31,-5.006428304298626,4.104582550543783,2.652728335069563,2.6461031830767836,0.606836102572728,2.0642946313672654,3.7619605664995373,-1.3623069174466889,2.2902070847921334,4.982831911006642,2.2320630087535047,3.5875269598536494
2024-09-01,-5.033912978965601,4.104991201015156,2.6506516623961778,2.6334766429520617,0.6294021213381602,2.0633594335946155,3.749667903805628,-1.338343067614897,2.2756623559810407,5.00932335688106,2.2231286377189505,3.5670907465488244
2024-09-02,-5.051457288616511,4.081865325551663,2.6945217381746778,2.6234916065111684,0.6153858192530479,2.0853141308146603,3.736912523693795,-1.3240318220227665,2.250438304151638,4.993912419466769,2.204538371836352,3.5576665365505122
2024-09-03,-5.023514956959917,4.0714558103818215,2.676432447114654,2.634081320679709,0.6109311041466015,1.9959341636847792,3.7284654239810715,-1.3842088546288691,2.233892879487781,4.991206304029366,2.2302644314144198,3.5417543419670907
2024-09-04,-5.08564865336479,4.090505785914935,2.699535697500859,2.602065167588591,0.608527458662754,2.032365761609369,3.7175924670643306,-1.3740813567436567,2.23840778596475,4.978770542140957,2.2723289853115913,3.5431384206827197
2024-09-05,-5.063557695550598,4.095539305494444,2.7117266758315184,2.6240239096749343,0.5940401653858052,2.069174280203857,3.720795888083333,-1.3859905482662702,2.2527794383470496,5.044125072183245,2.2566748889248855,3.5684486855351123
2024-09-06,-5.088021957711676,4.079885145336542,2.7157277820012444,2.6142987996193723,0.6306634917032765,2.0625748782107363,3.7283531516460195,-1.4050042774424067,2.250301654954784,5.029452892563005,2.2471465558550063,3.5921716500429737
