ts,middle_bid_price,largest_bid_price,largest_bid_size,largest_bid_size_price,largest_bid_size_value,top_5_bid_size_sum,middle_ask_price,largest_ask_price,largest_ask_size,largest_ask_size_price,largest_ask_size_value,top_5_ask_size_sum,ts_diff
1738031595000,3191.1480254673256,3192.6,47.68,3190.39,82.33,228.53,3194.3114989379483,3198.38,7.19,3195.51,84.35,287.15,3.0
1738031600000,3190.5149350348024,3191.8,0.63,3189.99,80.72,161.99,3194.1535655812263,3195.91,0.01,3195.12,81.47,152.26,1.0
1738031605000,3189.625163329261,3191.67,6.94,3189.16,78.34,180.1,3193.323091890736,3197.37,0.0,3191.68,78.46,267.11,1.0
1738031610000,3186.9713670046167,3189.77,17.06,3186.21,309.06,528.16,3191.559954559424,3195.78,4.67,3189.78,83.91,241.35,2.0
1738031615000,3187.6183889261747,3189.47,3.63,3187.28,78.39,157.18,3191.348505386876,3195.66,14.37,3192.4,81.65,200.01,1.0
1738031620000,3186.7458968139504,3188.75,18.04,3186.42,79.05,189.42,3190.606767648169,3195.01,0.0,3191.55,78.41,143.4,1.0
1738031625000,3186.826487753251,3188.19,0.03,3186.42,79.04,130.19,3190.982826006376,3194.92,0.0,3190.9,36.22,103.17999999999999,1.0
1738031630000,3186.641591281705,3188.05,0.01,3186.07,78.42,162.55,3189.85795246683,3191.94,0.6,3189.28,26.97,104.72,1.0
1738031635000,3186.765285998796,3188.4,51.59,3186.19,80.0,187.6,3191.841736267544,3194.6,0.02,3193.37,87.1,141.82999999999998,1.0
1738031640000,3185.8765249851867,3187.25,0.0,3185.28,116.51,192.36,3189.8581509268506,3193.71,0.61,3190.39,79.15,283.31,1.0
1738031645000,3187.431132,3189.16,69.25,3186.85,78.39,245.37,3191.088830352248,3195.33,0.0,3191.99,89.83,285.51,2.0
1738031650000,3186.845493982107,3188.3,4.17,3186.55,85.89,136.24,3191.1624417592366,3193.61,0.32,3191.68,91.56,215.13,2.0
1738031655000,3187.703342786916,3189.28,24.36,3186.97,82.0,166.10999999999999,3191.5405750128007,3195.31,0.0,3192.08,82.51,152.73000000000002,1.0
1738031660000,3187.091022888155,3188.85,14.01,3186.4,84.65,168.97,3190.896566204221,3194.9,2.84,3191.57,78.4,208.51,1.0
1738031665000,3187.6791862633067,3188.86,0.01,3188.32,22.32,82.69,3191.0017725315656,3195.12,0.02,3191.81,81.28,148.9,1.0
1738031670000,3186.9683235804514,3187.82,33.73,3186.27,78.51,158.56,3192.4135108492437,3194.55,0.1,3193.68,66.0,149.58,1.0
1738031675000,3187.237921258046,3189.08,3.1,3186.37,78.42,242.95,3191.3146301430106,3195.09,1.63,3191.53,91.43,286.86,4.0
1738031680000,3187.0723358520513,3188.8,13.33,3186.36,78.46,185.3,3190.5690289492495,3194.78,0.0,3191.51,85.9,171.72,1.0
1738031685000,3184.4240209402096,3186.87,9.07,3182.15,89.43,258.2,3190.4130617878695,3193.75,0.11,3190.4,144.95,312.44,2.0
1738031690000,3185.0494958188065,3186.9,1.08,3184.35,79.49,190.95999999999998,3188.5541029266224,3193.26,0.0,3189.5,78.72,243.04,2.0
1738031695000,3186.0822451994095,3187.34,25.93,3185.59,28.03,111.88,3190.141317862142,3193.4,0.02,3193.39,104.9,358.94,1.0
1738031700000,3184.1680935778404,3186.65,0.0,3184.04,89.89,257.05,3188.346535579364,3192.63,0.0,3186.45,137.13,410.8,8.0
1738031705000,3182.1862661174787,3186.01,0.0,3180.1,277.01,469.92,3187.177891011492,3192.13,0.0,3188.84,78.49,239.7,2.0
1738031710000,3185.285499561239,3186.24,12.18,3185.41,15.47,70.08,3188.2922940752574,3192.58,0.0,3188.97,107.81,195.98000000000002,1.0
1738031715000,3182.983652721547,3186.01,0.01,3181.68,7.55,21.59,3188.071166443552,3192.44,0.0,3187.75,32.19,101.24,1.0
1738031720000,3183.8895512098406,3185.44,18.44,3183.21,81.72,222.12,3187.597031812118,3190.09,1.03,3188.35,79.11,184.17000000000002,1.0
1738031725000,3182.8685641854936,3184.98,45.75,3181.26,309.85,532.7,3186.799926427343,3191.18,0.16,3187.82,91.72,288.46000000000004,3.0
1738031730000,3184.1281696581327,3186.22,15.28,3183.73,78.47,219.74,3190.889340630407,3192.27,60.19,3192.25,317.27,446.78,1.0
1738031735000,3183.5525357851843,3185.21,5.4,3183.01,53.86,95.69,3187.5540648673464,3191.48,0.0,3187.84,86.53,265.86,1.0
1738031740000,3184.3403812880483,3186.21,0.01,3184.22,79.44,115.62,3189.363499749481,3192.72,0.0,3189.33,89.97,260.96999999999997,1.0
1738031745000,3184.2612032243264,3185.07,13.21,3183.82,51.1,119.94,3187.889026848553,3192.15,0.0,3187.65,26.04,81.26,1.0
1738031750000,3184.317006575186,3186.22,10.25,3184.16,98.2,177.84,3188.1796852699445,3192.4,0.0,3189.32,80.23,213.41,1.0
1738031755000,3183.9702240918386,3185.68,4.32,3183.35,81.95,186.4,3187.6753644072596,3191.97,0.0,3188.49,84.11,245.60999999999999,1.0
1738031760000,3184.258859699955,3185.5,19.53,3183.31,85.46,207.38,3188.225434574587,3191.72,90.04,3191.72,90.04,260.16,2.0
1738031765000,3184.390574395123,3186.0,14.93,3183.69,85.98,276.69,3187.768012608046,3192.25,0.0,3188.81,90.9,181.78,2.0
1738031770000,3184.69747404111,3186.0,75.22,3183.82,86.21,251.94,3189.387711083561,3192.33,0.04,3192.31,282.63,559.04,3.0
1738031775000,3184.469750846719,3186.17,12.42,3183.88,83.57,271.90999999999997,3188.4499591155327,3192.27,60.19,3189.06,78.48,254.28,3.0
1738031780000,3183.412774688094,3185.7,18.19,3182.54,303.72,487.93,3187.7361364604785,3191.84,0.0,3188.37,78.48,232.54000000000002,1.0
1738031785000,3183.9178797682066,3186.0,33.09,3182.54,303.7,504.84999999999997,3187.9471773465702,3192.05,2.88,3188.9,78.48,274.48,2.0
1738031790000,3184.0285787412085,3185.91,12.17,3183.33,99.97,168.37,3188.329633965231,3190.29,1.93,3188.44,85.98,113.14,1.0
1738031795000,3184.928662911014,3186.75,34.26,3184.29,91.32,200.12,3188.563405485965,3192.89,1.1,3189.41,84.77,180.17,2.0
1738031800000,3184.1663645349704,3185.76,48.68,3185.76,48.68,172.75,3187.5847387777176,3192.08,4.1,3187.63,15.62,61.6,0.0
1738031805000,3182.6854344957587,3185.13,0.0,3182.49,78.49,297.54,3187.197147424469,3191.36,34.55,3187.69,81.65,288.96000000000004,2.0
1738031810000,3182.2860883683597,3184.6,0.64,3182.41,96.08,217.28,3187.059121540997,3190.91,1.25,3187.52,130.69,272.96,1.0
1738031815000,3182.093855858244,3183.78,14.03,3180.91,115.6,287.46,3186.5944428613825,3190.28,0.0,3186.97,81.31,139.36,1.0
1738031820000,3181.866515253026,3183.9,18.41,3181.34,78.52,205.76,3186.265147787459,3189.95,5.69,3186.46,79.93,201.20000000000002,1.0
1738031825000,3181.422803049238,3183.15,0.14,3180.76,78.54,155.81,3185.438784363424,3189.48,0.0,3185.87,90.69,145.57,1.0
1738031830000,3180.9503812218277,3183.2,1.08,3180.62,81.95,158.61,3184.715421651928,3189.47,2.54,3183.26,54.43,116.83,1.0
1738031835000,3181.469849150479,3183.61,27.05,3181.14,87.81,222.21,3185.4900523810725,3188.57,0.01,3186.24,114.47,216.29999999999998,1.0
1738031840000,3182.5327917633413,3184.9,5.42,3182.64,92.0,294.39,3186.1038727356167,3190.76,0.0,3184.91,51.19,177.1,2.0
1738031845000,3180.935369956706,3183.35,31.31,3180.72,86.1,306.46,3186.1028538999212,3189.28,0.36,3186.88,325.38,686.57,2.0
1738031850000,3181.7991307550647,3184.12,0.0,3181.53,78.52,199.53,3186.2600948781237,3190.25,0.0,3186.63,84.87,205.58,1.0
1738031855000,3180.653352102352,3183.54,12.32,3179.64,115.75,280.03,3185.6142358001935,3189.66,0.0,3186.21,81.95,195.69,1.0
1738031860000,3181.692249320116,3183.28,1.57,3180.66,78.53,160.11,3185.2617454535925,3189.63,0.0,3185.76,90.79,208.45,1.0
1738031865000,3182.009590241914,3182.94,9.42,3182.19,22.25,80.95,3186.576605463768,3189.43,0.95,3185.94,104.41,245.66,1.0
1738031870000,3180.625217449732,3183.74,14.15,3179.62,304.09,461.35999999999996,3185.2175137723802,3187.73,5.7,3186.2,85.55,199.29,1.0
1738031875000,3182.1332518093336,3183.34,52.75,3181.11,83.09,238.92000000000002,3185.6974198570647,3189.46,1.02,3186.21,78.75,249.23,2.0
1738031880000,3181.085786913899,3183.41,10.3,3180.88,86.06,216.79,3185.5242539565447,3189.37,0.0,3186.01,82.14,204.46,1.0
1738031885000,3182.198729058973,3183.57,40.22,3181.2,87.09,219.71,3185.4100037512508,3189.64,5.87,3186.34,90.61,242.6,2.0
1738031890000,3182.1291509574,3183.44,12.08,3181.53,78.52,146.09,3186.397008774853,3190.16,0.0,3186.63,84.55,144.39,1.0
1738031895000,3181.2198721811374,3182.62,2.47,3180.59,78.56,230.07,3184.6752220698827,3187.01,3.11,3185.7,81.59,188.37,1.0
1738031900000,3182.3593946453875,3183.6,26.26,3181.35,78.53,249.51,3185.8319901436507,3189.97,15.15,3186.42,78.86,194.31,2.0
1738031905000,3181.6724012777304,3183.62,1.1,3180.99,97.37,215.20000000000002,3185.014337301008,3189.48,0.0,3186.11,82.86,204.88,1.0
1738031910000,3181.9776827138935,3183.05,4.76,3181.48,79.56,139.44,3185.4347203722286,3190.02,0.0,3184.89,24.12,76.7,1.0
1738031915000,3183.269001779831,3184.96,45.3,3182.49,80.08,175.09,3186.8691108955704,3190.91,0.0,3187.6,83.08,147.5,1.0
1738031920000,3183.5757673559824,3185.82,7.44,3183.21,78.48,158.65,3187.8361991023407,3192.01,0.0,3188.47,312.8,484.25,2.0
1738031925000,3183.1839380562733,3184.62,0.01,3182.45,81.67,182.57,3186.6791425231695,3190.89,3.08,3187.56,80.06,173.44,1.0
1738031930000,3182.8998200146766,3184.7,0.01,3181.9,81.86,201.61,3186.1200701422545,3190.74,0.0,3187.08,81.8,166.57,2.0
1738031935000,3182.255854473131,3184.6,4.08,3180.11,86.5,211.14000000000001,3186.9070933322264,3188.4,0.02,3187.87,78.74,156.98,1.0
1738031940000,3182.9972721806153,3184.23,1.58,3182.48,81.59,150.76,3188.3020214961643,3189.54,119.17,3189.54,119.17,241.12,1.0
1738031945000,3182.5878503545027,3184.32,3.73,3182.22,81.83,163.82,3186.846138590203,3190.76,11.72,3187.37,79.48,152.57,1.0
1738031950000,3183.2103718270882,3184.81,1.72,3182.37,86.26,165.03,3187.890231065075,3190.7,116.92,3189.54,119.17,440.94,1.0
1738031955000,3182.874007315958,3184.06,14.77,3182.63,80.52,150.28,3187.2186537385337,3188.75,35.4,3187.73,84.36,213.54999999999998,1.0
1738031960000,3184.012208628461,3185.29,6.52,3183.93,20.84,56.42,3187.795193934008,3191.37,0.0,3189.54,119.17,284.0,1.0
1738031965000,3182.7235897575006,3184.17,13.63,3182.17,81.93,146.62,3186.7165806330067,3189.92,0.0,3187.28,78.52,165.06,1.0
1738031970000,3182.8719801835928,3184.52,32.68,3182.18,81.7,167.72,3187.100227173438,3190.72,0.0,3187.29,78.51,132.62,0.0
1738031975000,3183.4176683239775,3185.29,12.7,3182.55,39.94,126.78999999999999,3186.738019208669,3191.34,0.2,3186.57,90.71,273.4,1.0
1738031980000,3183.4355447583944,3185.64,37.48,3183.31,78.49,268.14,3188.1504963095836,3191.82,5.95,3188.5,78.49,319.37,4.0
1738031985000,3183.889172271342,3186.04,3.69,3183.37,97.5,187.38,3188.094951872523,3191.89,83.3,3188.48,133.39,343.02,1.0
1738031990000,3181.995224272695,3185.58,0.03,3180.0,113.72,245.13,3188.9658672041733,3192.02,34.62,3188.66,78.47,168.21,1.0
1738031995000,3184.5598992568125,3186.27,36.67,3184.0,40.78,153.61,3188.4825958853367,3192.24,0.01,3189.05,81.61,223.42000000000002,1.0
1738032000000,3183.948865165024,3186.47,1.87,3183.66,78.46,105.80999999999999,3188.7718599645177,3192.37,0.0,3188.77,384.08,421.95,1.0
1738032005000,3185.1352147530597,3187.1,4.45,3184.97,100.31,222.74,3189.280575822096,3193.16,0.01,3190.08,91.92,237.16,1.0
1738032010000,3186.4371430103683,3187.92,9.42,3185.82,87.21,151.82,3190.1729799052937,3194.34,0.0,3190.94,81.72,162.69,1.0
1738032015000,3187.8831321481143,3188.95,18.72,3187.19,28.97,102.91,3189.816936630603,3193.06,0.04,3190.34,24.28,60.13,1.0
1738032020000,3188.317588173495,3189.29,66.92,3189.29,66.92,142.74,3191.2204348782957,3195.25,0.0,3192.05,94.72,194.01,1.0
1738032025000,3185.3572800695824,3189.27,2.1,3183.15,144.79,283.19,3190.843007345959,3191.83,0.02,3191.7,78.39,139.34,2.0
1738032030000,3187.2866677354996,3189.26,0.6,3186.96,78.4,206.79000000000002,3191.0012321763334,3192.79,6.0,3192.1,81.52,204.92,2.0
1738032035000,3187.5375969267143,3189.27,32.72,3185.6,47.32,127.92,3191.986764802957,3195.22,2.91,3192.11,303.58,421.87,1.0
1738032040000,3188.246707614833,3189.89,16.71,3187.32,82.34,166.77,3191.481624209831,3192.49,0.02,3192.44,78.41,155.60999999999999,1.0
1738032045000,3187.9927829102053,3189.74,20.89,3187.19,101.48,210.41,3191.315615389537,3195.45,0.01,3192.36,78.76,175.22,3.0
1738032050000,3187.677014685076,3189.31,2.85,3187.35,85.89,166.69,3191.8626029425095,3194.93,7.59,3192.47,81.4,228.13,1.0
1738032055000,3187.685200674115,3189.44,1.57,3187.44,78.73,133.45,3192.698743058616,3195.73,3.11,3192.56,80.0,110.34,1.0
1738032060000,3189.0117100518364,3189.99,77.01,3189.99,77.01,155.06,3191.670168658361,3195.88,0.0,3191.26,26.3,87.44,2.0
1738032065000,3188.4060354791695,3189.9,71.23,3187.48,94.92,267.26,3191.556155786294,3195.82,3.56,3192.63,92.6,288.06,2.0
1738032070000,3189.0100586166473,3189.45,2.3,3189.17,21.46,70.87,3191.9117089983997,3195.89,0.0,3192.75,83.67,173.19,1.0
1738032075000,3190.6358578511135,3191.72,50.66,3191.36,65.21,214.35,3193.186826146071,3197.59,0.0,3192.64,45.97,162.01,2.0
1738032080000,3190.3703689717086,3192.32,25.24,3190.13,80.87,200.26,3194.545623533332,3198.08,5.89,3194.59,132.16,318.71999999999997,2.0
1738032085000,3192.29997979798,3193.99,16.65,3191.69,81.14,190.28,3195.989472636039,3199.78,0.4,3196.77,78.28,245.15,2.0
1738032090000,3190.770480369923,3192.98,11.61,3190.48,90.87,216.82999999999998,3195.1049445895233,3196.5,22.06,3195.6,91.12,281.16,1.0
1738032095000,3191.3289298331697,3192.32,69.72,3192.32,69.72,141.85,3194.6866847981673,3195.84,62.43,3195.48,81.46,213.44,1.0
1738032100000,3190.5399147078842,3192.0,6.06,3189.65,89.76,190.26,3194.128280117393,3198.07,0.0,3194.81,78.32,173.25,1.0
1738032105000,3191.4048682640587,3192.81,35.11,3190.43,89.75,205.66,3194.7583317463336,3198.59,5.64,3195.59,78.31,220.17,2.0
1738032110000,3190.758005523659,3192.51,0.0,3190.05,79.26,226.19,3194.5368533764126,3198.25,0.0,3195.69,303.74,663.51,4.0
1738032115000,3190.7708060804944,3192.31,46.09,3189.92,131.04,224.5,3194.4291636545977,3195.05,84.07,3194.88,99.45,315.01,2.0
1738032120000,3190.3000487441604,3191.78,4.37,3191.04,35.28,106.74000000000001,3194.1861593201247,3197.75,0.0,3194.58,89.96,149.22,1.0
1738032125000,3190.0641076673755,3191.65,4.32,3189.45,94.38,151.35,3193.7815756256805,3197.63,0.0,3194.59,78.65,179.53,1.0
1738032130000,3190.2730643867926,3192.45,0.32,3189.9,81.44,207.57,3194.393606873601,3198.23,0.0,3195.05,84.04,313.3,1.0
1738032135000,3190.145376866125,3191.65,0.0,3189.76,124.22,163.71,3194.6316695265573,3197.93,7.07,3194.9,78.33,220.72,1.0
1738032140000,3190.239549765774,3192.58,0.0,3186.5,128.5,307.96,3194.6628057132198,3198.17,0.0,3195.69,303.13,698.45,4.0
1738032145000,3190.9701887336955,3192.51,32.29,3190.36,83.06,146.62,3194.946159427074,3195.48,78.32,3195.48,78.32,154.34,1.0
1738032150000,3190.5048011973195,3192.62,17.62,3189.28,108.82,259.01,3194.773786160369,3197.82,1.1,3195.52,87.51,302.08000000000004,1.0
1738032155000,3190.197474579454,3192.93,17.87,3190.54,82.3,193.37,3194.7653466802003,3198.61,7.5,3195.66,81.64,148.67000000000002,1.0
1738032160000,3189.9127054158935,3191.47,2.59,3189.59,78.97,114.83,3194.006422018349,3197.81,0.0,3194.75,79.9,281.54,1.0
1738032165000,3191.088827769768,3192.21,8.09,3190.73,78.53,148.84,3196.1871085842413,3198.67,64.12,3195.84,78.2,244.05,1.0
1738032170000,3191.8572110154128,3193.6,42.82,3191.34,81.74,203.92,3195.876910813839,3199.25,8.46,3196.5,81.39,265.79,2.0
1738032175000,3192.503829640605,3194.79,18.44,3192.33,91.88,171.82,3196.397587257673,3200.54,0.0,3197.47,78.92,255.72,2.0
1738032180000,3192.6038124241813,3194.71,28.59,3192.23,92.38,196.76999999999998,3196.428115741701,3200.34,0.08,3197.39,78.26,208.0,1.0
1738032185000,3192.638361302062,3194.2,6.1,3193.85,24.13,78.57,3196.4559328473943,3199.82,14.47,3196.91,78.27,233.72,1.0
1738032190000,3191.2589302356323,3193.08,2.47,3191.05,94.49,218.92,3195.7839165634036,3199.22,0.0,3196.17,78.71,171.73,1.0
1738032195000,3191.1539504933935,3193.15,2.61,3190.5,78.31,185.37,3195.147778630768,3198.89,0.0,3195.65,78.3,202.82,1.0
1738032200000,3192.3280998724745,3193.39,11.83,3191.93,20.19,78.71000000000001,3194.8087339182857,3199.1,0.0,3194.29,77.3,166.15,1.0
1738032205000,3190.017472209741,3192.7,1.21,3190.2,78.31,254.6,3194.3294041568693,3198.53,0.06,3195.35,78.33,203.68,1.0
1738032210000,3190.4995988856354,3192.34,0.03,3189.92,104.49,234.32,3194.299238693003,3198.23,0.0,3195.03,79.92,297.3,3.0
1738032215000,3189.7423673310536,3192.0,55.96,3189.75,78.66,257.19,3193.7313998926466,3197.89,1.18,3194.87,103.19,213.24,1.0
1738032220000,3188.534016840308,3190.93,3.49,3188.4,79.16,227.12,3192.737445034117,3196.97,0.48,3193.51,78.99,232.23,1.0
1738032225000,3188.1826051137054,3190.01,7.59,3187.46,78.49,169.03,3191.904459102201,3196.08,1.64,3192.58,82.13,290.19,1.0
1738032230000,3187.659416050535,3189.86,1.85,3188.17,91.97,211.95,3192.8326025379565,3194.99,5.06,3193.28,116.36,197.41,1.0
1738032235000,3189.2455860045143,3190.81,31.08,3188.53,78.35,155.85999999999999,3193.0029325324463,3194.65,3.57,3193.66,78.35,142.81,1.0
1738032240000,3189.4171098529464,3191.41,56.71,3191.41,56.71,171.14,3192.8360940490293,3197.18,0.17,3193.14,28.6,89.21000000000001,1.0
1738032245000,3190.048842640469,3191.59,14.88,3189.07,78.34,145.11,3193.348004340171,3197.29,0.63,3194.22,78.67,163.03,1.0
1738032250000,3190.141123898461,3191.52,2.4,3189.34,78.34,181.39000000000001,3193.6114050687906,3197.46,3.32,3194.45,82.29,232.32,1.0
1738032255000,3190.0396102600066,3191.59,29.93,3189.3,81.7,204.89,3194.3515592167128,3196.08,39.01,3194.42,78.35,162.44,1.0
1738032260000,3190.2936923550965,3191.83,8.23,3189.75,81.74,198.92,3194.1352328113658,3197.93,0.0,3194.87,89.76,218.47,0.0
1738032265000,3190.2200414118465,3192.66,90.65,3186.51,116.12,359.07,3194.6332223570703,3197.05,1.83,3195.51,82.04,179.12,1.0
1738032270000,3191.7513506434343,3192.93,6.87,3192.39,19.95,64.25,3196.516666666667,3197.25,0.02,3197.25,0.02,0.03,1.0
1738032275000,3191.5992875754687,3192.86,15.68,3191.99,24.12,94.64,3195.143600034302,3195.47,80.43,3195.47,80.43,113.45,1.0
1738032280000,3191.681892833116,3193.31,9.31,3190.95,85.79,162.3,3195.2686376175366,3199.06,1.53,3196.12,78.62,173.7,1.0
1738032285000,3190.4284108632814,3192.6,5.38,3190.11,79.24,149.48,3193.9979006436706,3194.96,0.33,3193.72,22.71,79.86,1.0
1738032290000,3189.3998665774207,3192.34,0.0,3189.45,95.06,241.69,3193.7864323634285,3198.03,0.0,3194.37,79.5,347.55,4.0
1738032295000,3191.184816830828,3191.9,33.27,3191.9,33.27,85.66,3193.3789429063454,3195.35,0.03,3191.91,17.55,62.33,1.0
1738032300000,3190.2999472295514,3191.98,6.23,3190.33,19.05,37.260000000000005,3193.87937880482,3197.57,0.0,3194.4,78.37,151.61,1.0
1738032305000,3188.819078210022,3190.48,1.59,3188.37,82.54,118.34,3192.9979985056507,3195.28,3.19,3193.49,92.78,165.66,1.0
1738032310000,3189.1430404474186,3190.67,15.88,3188.03,78.37,165.59,3192.444545935128,3196.64,15.02,3193.2,118.36,236.34,1.0
1738032315000,3187.4265327448566,3190.56,0.99,3186.54,92.86,148.49,3192.7494630872484,3197.29,0.71,3192.01,35.98,111.57,1.0
1738032320000,3189.9429971660684,3192.85,18.55,3189.21,303.16,446.79,3195.353837219612,3197.49,21.84,3195.58,303.09,456.54999999999995,1.0
1738032325000,3190.5583590241536,3192.12,0.01,3190.05,78.62,134.47,3194.8962282205653,3198.54,3.35,3195.17,86.52,184.72,1.0
1738032330000,3190.425255744875,3193.75,0.0,3189.21,303.81,459.68,3195.1357286065945,3199.19,0.0,3193.62,82.38,293.58,1.0
1738032335000,3190.808176960055,3193.48,0.0,3190.52,78.29,295.52,3194.913822789568,3199.3,0.0,3195.52,138.56,456.76,4.0
1738032340000,3190.51875152469,3192.47,8.47,3189.82,78.32,141.82999999999998,3194.7545903255914,3198.19,5.26,3194.98,178.04,401.06,1.0
1738032345000,3190.924652432765,3193.11,15.26,3190.65,97.83,192.48,3195.3419808959707,3198.9,0.03,3195.77,99.51,175.14000000000001,2.0
1738032350000,3190.386442905648,3192.79,0.0,3186.49,116.13,292.48,3194.9577010809253,3198.56,0.0,3196.65,303.06,486.11,3.0
1738032355000,3191.255784911601,3193.02,16.1,3190.69,81.46,211.28,3194.860691500873,3198.8,0.02,3195.84,91.98,304.38,2.0
1738032360000,3190.459503908975,3193.02,0.0,3186.96,84.8,268.47,3194.4002014221446,3198.71,1.55,3193.0,105.86,374.97,2.0
1738032365000,3191.624118774639,3193.49,34.88,3191.09,78.29,205.9,3195.949836177899,3198.78,4.69,3196.22,81.22,143.5,1.0
1738032370000,3191.2753507692305,3193.99,19.89,3191.55,78.45,219.69,3195.83041676552,3199.62,0.0,3196.67,78.33,178.13,1.0
1738032375000,3192.127887422516,3193.72,7.14,3191.71,81.23,154.42000000000002,3196.1315491288374,3199.5,3.44,3198.2,37.52,109.94,1.0
1738032380000,3191.7276645240277,3193.81,0.0,3191.24,78.42,116.41,3195.4446862561867,3199.45,0.02,3196.37,86.05,192.1,1.0
1738032385000,3191.6688906088752,3193.99,18.48,3191.55,78.45,146.05,3196.765642014055,3199.5,3.44,3196.65,303.07,510.57,1.0
1738032390000,3192.3174252596154,3193.55,37.08,3191.25,81.44,204.39,3195.6845462143556,3199.24,11.13,3196.41,84.9,219.70000000000002,3.0
1738032395000,3192.6758136402955,3194.52,1.05,3192.3,103.04,310.92,3196.7939827666164,3200.2,0.01,3199.5,119.08,307.89,3.0
1738032400000,3193.2236995671665,3194.79,8.18,3192.05,83.9,217.51,3196.517871192847,3200.49,1.73,3197.95,119.01,310.87,1.0
1738032405000,3193.0845353975164,3195.36,0.02,3193.24,79.9,186.31,3198.3358433349113,3201.6,2.86,3198.37,89.68,226.64000000000001,1.0
1738032410000,3192.915195167122,3195.77,0.31,3193.16,85.89,247.79,3197.4920837892505,3200.67,34.95,3198.28,78.23,229.51,2.0
1738032415000,3194.6789511382563,3196.41,0.0,3194.23,90.96,207.1,3198.8341325705464,3201.24,0.25,3199.36,147.97,295.15,1.0
1738032420000,3194.23928025595,3196.18,11.42,3192.43,95.94,277.31,3199.0899938796238,3200.82,38.97,3199.71,156.78,408.38,1.0
1738032425000,3194.470870683741,3195.74,9.38,3193.81,79.37,137.52,3198.317592855606,3198.93,87.78,3198.93,87.78,176.15,1.0
1738032430000,3194.670608401738,3196.1,16.86,3196.1,16.86,41.2,3197.3099982249046,3200.49,2.35,3197.26,28.29,84.65,1.0
1738032435000,3194.471941368078,3196.02,0.68,3194.23,85.47,163.37,3199.0535650757192,3202.42,0.1,3200.69,89.74,240.48,1.0
1738032440000,3194.9595019591948,3196.4,34.29,3194.19,78.22,179.57999999999998,3198.229172274017,3202.16,0.6,3197.44,94.69,335.66,2.0
1738032445000,3194.462386363636,3196.91,29.26,3190.8,63.7,149.58,3199.0829764494824,3202.44,3.04,3199.5,81.64,183.5,1.0
1738032450000,3194.1253340218077,3196.29,0.0,3193.74,81.6,234.84,3197.560408737337,3201.94,0.0,3196.41,157.03,397.6,2.0
1738032455000,3194.6996094447654,3196.4,0.6,3193.79,82.02,192.95,3198.4207806560134,3201.98,0.1,3198.91,108.49,354.46999999999997,2.0
1738032460000,3194.336127043397,3195.96,26.16,3193.74,81.61,218.0,3197.6782971439484,3201.69,1.59,3196.57,160.0,392.29,3.0
1738032465000,3194.7943546756637,3197.45,2.8,3195.01,78.19,296.64,3199.1574368376337,3202.37,0.06,3200.14,82.83,262.3,2.0
1738032470000,3195.621604841245,3198.29,4.01,3195.94,78.18,225.5,3201.0164657605255,3203.93,0.04,3201.08,79.7,187.38,2.0
1738032475000,3195.5779445282383,3197.36,12.04,3196.11,30.56,83.82,3199.258066825776,3202.37,11.18,3198.0,25.78,87.28,1.0
1738032480000,3195.3691658674893,3197.6,9.67,3195.22,81.35,225.65,3199.3453250411185,3203.41,0.0,3200.35,78.22,206.39,2.0
1738032485000,3195.258833919304,3196.54,16.78,3195.89,23.8,87.4,3199.143556938681,3202.49,32.9,3199.91,80.49,161.91,1.0
1738032490000,3194.2460969541617,3195.8,23.86,3194.4,25.75,90.6,3197.856929988768,3201.79,0.0,3198.33,78.23,130.43,1.0
1738032495000,3193.9254985815605,3195.6,1.09,3194.04,27.43,93.37,3197.581311078858,3201.66,0.0,3197.28,86.28,317.66,1.0
1738032500000,3192.2429808203838,3194.04,21.94,3191.61,78.27,177.91,3195.8534853316323,3200.26,0.0,3196.74,79.83,176.04,1.0
1738032505000,3190.179553659548,3192.98,0.0,3188.1,117.65,390.49,3194.6464659822645,3199.38,0.0,3195.35,92.23,327.56,4.0
1738032510000,3189.9365688562852,3191.88,0.0,3189.23,81.71,184.23,3193.4745506619624,3198.19,7.38,3192.07,94.69,282.67,2.0
1738032515000,3188.59119102946,3190.9,17.93,3187.17,99.9,295.04,3192.9897875894326,3195.84,31.66,3193.43,89.01,245.69,2.0
1738032520000,3188.857580100486,3190.24,0.0,3187.89,82.54,155.81,3192.4600339466556,3196.63,7.76,3193.03,81.51,206.11,1.0
1738032525000,3189.4594483442065,3191.29,46.22,3191.29,46.22,110.0,3194.000727364812,3197.66,0.0,3195.95,98.24,166.79999999999998,1.0
1738032530000,3189.1206169405814,3191.22,13.46,3188.45,78.37,175.07,3192.9410673829625,3197.29,0.0,3193.57,78.34,223.43,2.0
1738032535000,3189.6793089030994,3191.17,3.79,3188.65,82.07,164.47,3192.9721000745117,3193.76,89.48,3193.76,89.48,158.92000000000002,1.0
1738032540000,3189.5300006193484,3191.76,46.34,3189.04,78.97,242.9,3193.8908107008165,3197.83,0.26,3194.15,81.49,212.52,1.0
1738032545000,3191.077103602107,3191.75,3.8,3191.05,92.06,201.82,3195.9203791287696,3198.47,3.21,3197.93,147.09,345.6,1.0
1738032550000,3192.6181037710617,3193.72,38.41,3193.72,38.41,113.72,3195.499625712366,3199.69,0.14,3195.77,42.31,149.77,1.0
