date,daily_open,daily_high,daily_low,daily_close,total_volume,total_quote_volume,avg_vwap,avg_trade_size,avg_trade_count_change,avg_taker_buy_volume_ratio,daily_volume_change,avg_buy_sell_volume_imbalance,avg_relative_volume,avg_volume_volatility,count_volume_spikes,avg_price_to_volume_ratio,total_trades,avg_taker_buy_volume_change
2022-10-12,15379.0,15445.0,15306.0,15321.0,178697.0,2744572263.0,2859.2803175537233,46.89156635802469,0.0006944444444444445,0.09353585642203108,0.013888888888888888,120.61736111111111,0.5667607535043446,234.6095854056712,187,145.42070009556053,497,0.0
2022-10-13,15339.0,15440.0,15321.0,15397.0,109800.0,1689447911.0,2883.9136895887787,24.51824040157374,-0.0006944444444444445,0.09050183849847623,-0.013888888888888888,72.20138888888889,0.5999078013512509,153.06906716382795,199,165.17495651932708,535,0.0
2022-10-14,15397.0,15489.0,15343.0,15436.0,387096.0,5972483682.0,3318.6946125312716,48.37086006393299,0.0,0.1043626412692322,0.0,238.15277777777777,0.638511251603091,550.3680048142568,212,158.17197825396212,586,0.0
2022-10-15,15436.0,15472.0,15430.0,15451.0,35850.0,554043123.0,2425.500466074372,13.365900673400672,0.0,0.05809517443089468,0.0,21.997222222222224,0.5528034833474247,49.346174826732444,182,137.04795547322615,350,0.0
2022-10-16,15451.0,15487.0,15410.0,15422.0,87903.0,1357934115.0,2350.1708508524107,23.021588128306878,0.0,0.05889577934313681,0.0,53.927083333333336,0.5234426125136853,126.77010649885348,172,143.59423151337273,362,0.0
2022-10-17,15422.0,15499.0,15410.0,15442.0,152562.0,2358003622.0,2511.098321708658,46.041515652557315,0.0,0.06365166610526732,0.0,105.08055555555555,0.5968703968134635,221.54819056051176,189,150.49078071189803,416,0.0
2022-10-18,15442.0,15507.0,15420.0,15507.0,136699.0,2115089266.0,2653.367676612559,27.498306641275388,0.0,0.06510672682460619,0.0,93.61458333333333,0.5499246951841605,197.79178981844532,174,204.01698898535355,507,0.0
2022-10-19,15507.0,15600.0,15450.0,15553.0,205738.0,3191372633.98,3944.2350047706723,47.840666160614084,0.0,0.11376507509153656,0.0,135.2277777777778,0.746076451589933,267.1724897419945,249,247.29035112064267,792,0.0
2022-10-20,15589.0,15598.0,15505.0,15547.0,123186.0,1916526050.0,3121.2294668112136,27.9875035824515,0.0,0.07234890422848288,0.0,78.79861111111111,0.5790298048660935,163.21905634057472,190,232.57588776886288,567,0.0
2022-10-21,15547.0,15670.0,15531.0,15564.0,429480.0,6702063126.0,3802.7792427952654,146.82966094771243,0.0,0.0852583975933285,0.0,294.0763888888889,0.6978169471937467,548.6867104268013,236,175.14769658976192,702,0.0
2022-10-22,15566.0,15649.0,15566.0,15611.0,346899.0,5413692153.0,2969.6266498482264,60.10007659238909,0.0,0.07311949355405284,0.0,233.47152777777777,0.6127512514479834,529.6485979139088,207,210.52602218162292,508,0.0
2022-10-23,15611.0,15656.0,15600.0,15600.0,95108.0,1486471805.0,2810.17718430647,26.241283329852408,0.0,0.06124380358680675,0.0,64.925,0.6045988838040677,135.7971040997961,195,197.75115872833655,461,0.0
2022-10-24,15600.0,15650.0,15570.0,15614.0,306862.0,4791003719.0,3263.1655690790612,82.34701884920635,0.0,0.10991179059695519,0.0,198.1638888888889,0.6366587193687632,416.9993509279121,210,154.17951647695878,617,0.0
2022-10-25,15607.0,15671.0,15571.0,15576.0,308679.0,4812763966.0,3589.737699851212,70.68234981261023,0.0006944444444444445,0.1126416151375047,0.07222222222222222,208.70902777777778,0.7109629482430203,451.89356709578385,234,233.24207055204275,544,0.0
2022-10-26,15576.0,15649.0,15530.0,15595.0,269713.0,4205298103.0,3451.2440733518515,62.50478123467401,0.013194444444444444,0.09573855597819138,9.303472222222222,181.72986111111112,0.673061169054948,365.71573913824216,219,199.33172384808756,673,9.375694444444445
2022-10-27,15595.0,73499.0,15540.0,15576.0,78916.0,1256107024.03,2434.2207314348307,15.439414682539683,-0.013888888888888888,0.06100396951583324,-9.375694444444445,52.83611111111111,0.5237510743544883,128.606711022608,171,183.01455464379364,419,-9.375694444444445
2022-10-28,15576.0,15644.0,15499.0,15572.0,106048.0,1652093513.0,3137.0290269726765,20.69414391068037,0.0,0.08491348381937652,0.0,72.97916666666667,0.6283346374453512,143.014636372414,207,209.39296441552585,582,0.0
2022-10-29,15572.0,15709.0,15538.0,15571.0,98662.0,1538548912.0,3666.655446798611,25.665334821428573,0.0,0.10937915520997105,0.0,67.24861111111112,0.671186945549972,122.99666749527358,224,188.73680234233544,671,0.0
2022-10-30,15571.0,15571.0,15539.0,15549.0,90160.0,1402554235.0,3414.0496635022973,31.95351273148148,0.0,0.09389028303874589,0.0,60.920833333333334,0.6375202719367904,120.86741532472384,207,233.8349854319628,507,0.0
2022-10-31,15549.0,15677.0,15525.0,15567.0,96306.0,1500834255.0,3365.908294161431,21.90165191539579,0.001388888888888889,0.08539404859051541,0.0125,65.39444444444445,0.7111351350421027,133.82864796203665,226,239.34835963848766,659,0.009027777777777777
2022-11-01,15567.0,15690.0,15563.0,15607.0,74150.0,1158442781.0,3136.5025766738568,18.461149090107423,-0.0006944444444444445,0.09075781490637554,-0.001388888888888889,50.24722222222222,0.6484362002580448,99.00270299322278,215,269.7291835940323,550,-0.009027777777777777
2022-11-02,15607.0,15688.0,15589.0,15682.0,86453.0,1352430685.0,3291.559545650941,33.2305398478836,-0.0006944444444444445,0.09898940234732548,-0.011111111111111112,59.31180555555556,0.638620182666933,120.27987540005822,209,163.87879204917706,555,0.0
2022-11-03,15682.0,15775.0,15630.0,15710.0,80539.0,1263032292.0,3189.8866968171897,18.142981977513227,0.0,0.09334858695556153,0.0,53.37569444444444,0.6411122422690294,102.0028749070156,213,224.48556965694985,541,0.0
2022-11-04,15710.0,15838.0,15629.0,15632.0,452991.0,7105510880.0,4568.715515614512,85.06985608089911,0.0,0.1415210488952265,0.0,308.3020833333333,0.7306357112746605,581.8324026626314,244,219.12682696214515,876,0.0
2022-11-05,15631.0,15720.0,15611.0,15674.0,125283.0,1962033365.0,3578.249860822588,41.07447337962963,0.0,0.11507102258173157,0.0,76.99097222222223,0.6408100640399936,132.0448768423752,215,174.5244101409512,660,0.0
2022-11-06,15674.0,15712.0,15630.0,15685.0,224181.0,3509714683.0,2982.566431338709,44.78166486291486,0.0,0.0696668567585338,0.0,143.90902777777777,0.5829928607043482,272.76393451481187,184,150.88970968981732,576,0.0
2022-11-07,15685.0,15745.0,15640.0,15741.0,200830.0,3148564082.0,3168.693573768559,62.0273225308642,0.0,0.08505770961535555,0.0,128.60555555555555,0.6338129488044373,294.2263524108648,207,175.44988201102248,575,0.0
2022-11-08,15741.0,15914.0,15663.0,15836.0,257861.0,4064554609.0,4792.221283759495,82.3336683006536,0.0006944444444444445,0.19848558357999965,0.5263888888888889,170.8423611111111,0.7730928399465782,287.60628749622134,259,251.92488804108882,887,0.5263888888888889
2022-11-09,15830.0,15948.0,15651.0,15856.0,307831.0,4863445250.0,5560.30760503142,86.93887403446227,-0.0006944444444444445,0.22644371139938327,-0.5263888888888889,205.98680555555555,0.8553258497150098,359.39445340582154,290,215.3776780518183,1103,-0.5263888888888889
2022-11-10,15885.0,15925.0,15594.0,15736.0,279886.0,4411479054.0,5002.041041687737,71.12404071871313,0.0,0.18671706794525922,0.0,187.19444444444446,0.8083704636710967,342.0364313576811,268,202.62170967036658,987,0.0
2022-11-11,15741.0,18900.0,15472.0,15687.0,200524.0,3131827649.0,3742.836547094127,51.69909543581418,0.0,0.13899610122282782,0.0,137.81666666666666,0.6888444355007789,266.9948633679792,225,189.7205926714613,709,0.0
2022-11-12,15687.0,15692.0,15539.0,15640.0,111910.0,1747098919.0,3058.9460638612236,31.070403099986436,0.0,0.10675032629737054,0.0,73.47083333333333,0.601553204295281,140.25983458951865,201,166.6012584048554,554,0.0
2022-11-13,15640.0,18100.0,15557.0,15574.0,201898.0,3184224574.0,3230.7444402038386,47.57096106961303,0.001388888888888889,0.09499729528094052,0.02847222222222222,139.05138888888888,0.6104070777827217,238.7159672212456,194,173.3817533118756,606,0.0
2022-11-14,15574.0,15650.0,15541.0,15570.0,190364.0,2970964817.0,3422.5889203937795,55.226047363074024,-0.001388888888888889,0.11716054440200158,-0.02847222222222222,129.99583333333334,0.6749759152481415,244.61184778602555,220,226.52728885993773,570,0.0
2022-11-15,15570.0,15714.0,15570.0,15581.0,85676.0,1337146200.0,3065.745967663295,18.44994130291005,0.0,0.10249702709291607,0.0,56.625,0.59132006562247,111.71553905592263,194,211.35350286008975,553,0.0
2022-11-16,15581.0,15745.0,15579.0,15663.0,72577.0,1136228432.0,2890.5712352953615,18.196689263668432,0.0,0.08984132246894243,0.0,48.41597222222222,0.6028091149801541,96.32934386899701,193,241.14405378689776,518,0.0
2022-11-17,15663.0,15781.0,15643.0,15733.0,105110.0,1652038155.0,2991.0818980587023,23.38831238977072,0.0,0.07726562995794292,0.0,70.88333333333334,0.5709817949936122,133.20414493163292,187,196.61656446362804,603,0.0
2022-11-18,15733.0,15770.0,15681.0,15706.0,100369.0,1578684968.0,2861.5584355340225,23.84557351791727,0.0,0.06818586967372559,0.0,68.49097222222223,0.6058919076402279,138.6157275045284,197,197.21053535664407,576,0.0
2022-11-19,15706.0,15818.0,15702.0,15731.0,46592.0,733641992.0,2654.8980317673945,16.00969742063492,0.0,0.07210079962181278,0.0,30.980555555555554,0.5650767842074342,59.360380164392005,186,145.61842882702598,381,0.0
2022-11-20,15731.0,15826.0,15724.0,15826.0,79078.0,1246319106.0,2900.106967945944,21.014257605820106,0.0020833333333333333,0.08626117625629873,0.15208333333333332,53.43055555555556,0.6036962362976523,106.37481384970383,196,181.08422695005828,463,0.15208333333333332
2022-11-21,15826.0,15856.0,15565.0,15765.0,182470.0,2873955733.0,3700.3505560631247,37.48803357475592,-0.0020833333333333333,0.14527053692917638,-0.15208333333333332,125.32222222222222,0.6872397480012756,241.42878807104657,225,208.90072274862817,736,-0.15208333333333332
